_time,Servidor,vd,type,subtype,accion,devname,eventtime,level,logdesc,msg,reason,remip,tunneltype,user
Thu Aug 26 05:21:33 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629966086416213080,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,60.170.96.126,ssl-web,flavia
Thu Aug 26 05:20:07 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629966004887056528,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,61.154.170.218,ssl-web,flavia
Thu Aug 26 05:17:54 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629965843,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,60.171.242.244,ssl-web,nicolas
Thu Aug 26 05:17:32 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629965845487312764,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,109.95.53.23,ssl-web,nicolas
Thu Aug 26 05:16:14 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629965769,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,65.20.155.216,ssl-web,nicolas
Thu Aug 26 05:12:59 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629965577,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,124.120.172.63,ssl-web,nicolas
Thu Aug 26 05:12:51 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629965570,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,60.167.162.246,ssl-web,nicolas
Thu Aug 26 05:12:49 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629965568802469699,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,80.169.85.196,ssl-web,nicolas
Thu Aug 26 05:12:12 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629965475,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,175.170.139.216,ssl-web,nicolas
Thu Aug 26 05:11:34 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629965494017373304,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,192.145.173.89,ssl-web,nicolas
Thu Aug 26 05:10:38 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629965436429128681,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,195.133.157.236,ssl-web,nicolas
Thu Aug 26 05:10:35 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629965426625436952,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,124.121.93.134,ssl-web,nicolas
Thu Aug 26 05:10:31 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629965399,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,210.5.156.90,ssl-web,nicolas
Thu Aug 26 05:10:02 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629965367,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,122.187.225.46,ssl-web,nicolas
Thu Aug 26 05:08:31 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629965298981753317,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,66.115.147.80,ssl-web,nicolas
Thu Aug 26 05:08:06 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629965272783177850,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,186.179.100.76,ssl-web,nicolas
Thu Aug 26 05:05:22 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629965111844818547,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,190.13.217.109,ssl-web,diana
Thu Aug 26 05:04:50 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629965060,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,83.188.10.65,ssl-web,diana
Thu Aug 26 05:03:10 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629964988,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,124.121.114.210,ssl-web,diana
Thu Aug 26 05:01:03 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629964861,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,213.21.57.75,ssl-web,diana
Thu Aug 26 05:00:52 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629964797,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,180.92.195.70,ssl-web,diana
Thu Aug 26 05:00:26 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629964822017445844,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,124.120.172.110,ssl-web,diana
Thu Aug 26 05:00:22 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629964760,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,103.84.69.14,ssl-web,diana
Thu Aug 26 04:59:39 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629964778,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,24.196.71.34,ssl-web,diana
Thu Aug 26 04:58:48 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629964724387528689,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,58.8.230.63,ssl-web,diana
Thu Aug 26 04:57:54 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629964673943621351,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,110.169.76.48,ssl-web,diana
Thu Aug 26 04:57:49 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629964664661134203,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,114.92.156.90,ssl-web,diana
Thu Aug 26 04:57:41 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629964629,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,1.235.114.181,ssl-web,diana
Thu Aug 26 04:57:16 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629964604,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,115.87.197.20,ssl-web,diana
Thu Aug 26 04:55:32 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629964527099035636,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,182.224.177.59,ssl-web,diana
Thu Aug 26 04:54:38 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629964475489905186,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,182.75.128.138,ssl-web,expedicao
Thu Aug 26 04:54:36 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629964473459259987,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,123.20.108.193,ssl-web,diana
Thu Aug 26 04:53:32 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629964402587725643,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,180.7.220.170,ssl-web,expedicao
Thu Aug 26 04:52:47 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629964335,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,185.192.124.138,ssl-web,expedicao
Thu Aug 26 04:51:12 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629964269,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,41.218.203.218,ssl-web,expedicao
Thu Aug 26 04:49:44 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629964179825936568,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,98.172.102.52,ssl-web,expedicao
Thu Aug 26 04:48:44 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629964122,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,124.121.0.55,ssl-web,expedicao
Thu Aug 26 04:48:31 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629964108,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,181.23.163.45,ssl-web,expedicao
Thu Aug 26 04:48:11 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629964034,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,171.97.34.201,ssl-web,expedicao
Thu Aug 26 04:48:03 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629964082955047651,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,195.250.48.100,ssl-web,expedicao
Thu Aug 26 04:47:30 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629964026592120661,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,113.173.141.92,ssl-web,expedicao
Thu Aug 26 04:46:54 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629964012851760010,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,116.68.164.125,ssl-web,expedicao
Thu Aug 26 04:46:39 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629963971,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,78.108.195.82,ssl-web,expedicao
Thu Aug 26 04:46:06 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629963932,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,91.226.102.18,ssl-web,expedicao
Thu Aug 26 04:44:50 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629963881479294949,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,60.212.42.55,ssl-web,expedicao
Thu Aug 26 04:43:48 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629963825844619916,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,203.198.31.243,ssl-web,expedicao
Thu Aug 26 04:41:46 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629963698392497734,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,45.64.176.230,ssl-web,ronaldo
Thu Aug 26 04:41:41 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629963670,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,80.93.93.174,ssl-web,ronaldo
Thu Aug 26 04:40:20 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629963618,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,191.186.84.236,ssl-web,ronaldo
Thu Aug 26 04:37:59 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629963477,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,211.34.253.197,ssl-web,ronaldo
Thu Aug 26 04:37:45 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629963463,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,123.21.20.201,ssl-web,ronaldo
Thu Aug 26 04:37:30 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629963444974559978,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,182.75.212.6,ssl-web,ronaldo
Thu Aug 26 04:37:04 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629963371,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,58.221.154.122,ssl-web,ronaldo
Thu Aug 26 04:36:34 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629963390218286767,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,113.254.14.126,ssl-web,ronaldo
Thu Aug 26 04:36:21 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629963380711064434,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,110.74.222.57,ssl-web,ronaldo
Thu Aug 26 04:36:00 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629963327,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,156.222.1.101,ssl-web,ronaldo
Thu Aug 26 04:35:36 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629963331857472260,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,217.11.183.230,ssl-web,ronaldo
Thu Aug 26 04:35:34 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629963304,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,171.97.153.197,ssl-web,ronaldo
Thu Aug 26 04:33:35 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629963207745299255,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,62.150.45.46,ssl-web,ronaldo
Thu Aug 26 04:32:41 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629963157358151383,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,113.234.148.10,ssl-web,ronaldo
Thu Aug 26 04:30:55 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629963054648630666,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,124.239.149.35,ssl-web,cobranca
Thu Aug 26 04:30:37 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629963003,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,58.11.37.120,ssl-web,cobranca
Thu Aug 26 04:29:10 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629962944,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,12.119.155.230,ssl-web,cobranca
Thu Aug 26 04:26:47 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629962806,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,83.211.84.216,ssl-web,cobranca
Thu Aug 26 04:26:39 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629962798037579934,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,124.121.1.19,ssl-web,cobranca
Thu Aug 26 04:26:34 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629962736,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,104.238.83.196,ssl-web,cobranca
Thu Aug 26 04:26:21 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629962778,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,186.179.100.118,ssl-web,cobranca
Thu Aug 26 04:25:26 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629962722433421143,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,91.183.234.181,ssl-web,cobranca
Thu Aug 26 04:24:34 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629962672797040722,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,146.56.119.89,ssl-web,cobranca
Thu Aug 26 04:24:34 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629962660801600266,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,170.254.87.22,ssl-web,cobranca
Thu Aug 26 04:24:30 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629962637,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,124.122.71.189,ssl-web,cobranca
Thu Aug 26 04:23:59 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629962609,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,222.252.98.158,ssl-web,cobranca
Thu Aug 26 04:22:28 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629962536319786503,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,91.233.46.186,ssl-web,cobranca
Thu Aug 26 04:21:32 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629962482319052764,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,92.55.148.251,ssl-web,cobranca
Thu Aug 26 04:19:36 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629962374407938347,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,171.97.202.36,ssl-web,min
Thu Aug 26 04:19:21 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629962331,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,171.100.116.69,ssl-web,min
Thu Aug 26 04:18:04 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629962281,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,124.122.231.164,ssl-web,min
Thu Aug 26 04:15:48 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629962145,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,171.97.239.140,ssl-web,min
Thu Aug 26 04:15:35 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629962081,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,202.133.60.126,ssl-web,min
Thu Aug 26 04:15:24 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629962119990160984,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,190.39.205.7,ssl-web,min
Thu Aug 26 04:15:21 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629962119,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,190.129.173.199,ssl-web,min
Thu Aug 26 04:15:02 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629962045,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,110.169.32.3,ssl-web,min
Thu Aug 26 04:14:31 2021,FGT60E4Q16045266,root,event,vpn,ssl-login-fail,VOSA-BA,1629962067805715272,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,103.82.21.251,ssl-web,min
Thu Aug 26 04:13:42 2021,FG10E1TB19900657,root,event,vpn,ssl-login-fail,CEPU_BA_FG10E1,1629962020203100188,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,58.8.85.39,ssl-web,min
Thu Aug 26 04:13:42 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629962010610930972,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,222.136.253.130,ssl-web,min
Thu Aug 26 04:13:32 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629961979,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,74.143.113.196,ssl-web,min
Thu Aug 26 04:13:00 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629961946,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,182.72.180.14,ssl-web,min
Thu Aug 26 04:11:43 2021,FGT60E4Q17012270,root,event,vpn,ssl-login-fail,HA-CPLC-FGT60E,1629961896043019147,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,41.139.18.57,ssl-web,min
Thu Aug 26 04:10:48 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629961843227597584,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,111.40.73.83,ssl-web,min
Thu Aug 26 04:08:39 2021,FG100E4Q17030656,root,event,vpn,ssl-login-fail,PDA_1,1629961685,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,202.62.78.154,ssl-web,hector
Thu Aug 26 04:08:29 2021,FGT60ETK1809A5DQ,root,event,vpn,ssl-login-fail,LA_GENOVEVA_FGT1,1629961705998906802,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,212.166.10.97,ssl-web,hector
Thu Aug 26 04:07:19 2021,FGT60E4Q16045068,root,event,vpn,ssl-login-fail,TJSM-BA,1629961636,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,157.230.43.0,ssl-web,hector
Thu Aug 26 04:04:40 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629961478,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,177.125.45.241,ssl-web,hector
Thu Aug 26 04:04:25 2021,FG100E4Q17011781,root,event,vpn,ssl-login-fail,VSO-SF,1629961460780174755,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,49.49.58.105,ssl-web,hector
Thu Aug 26 04:04:24 2021,FG100ETK18038003,root,event,vpn,ssl-login-fail,CCPSL,1629961462,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_unknown_user,114.30.203.166,ssl-web,hector
Thu Aug 26 04:03:57 2021,FG100E4Q17011746,root,event,vpn,ssl-login-fail,TJSM-SF,1629961382,alert,SSL VPN login fail,SSL user failed to logged in,sslvpn_login_permission_denied,193.13.42.13,ssl-web,hector
